TWIST2,DMFS- and RFS analyses,EMT/CSC,Twist family bHLH transcription factor 2,Chr2:238848085-238887257,"GO:0045668 negative regulation of osteoblast differentiation
GO:0030279 negative regulation of ossification
GO:0045667 regulation of osteoblast differentiation",NA,,,,,,
VIM,DMFS- and RFS analyses,EMT/CSC,Vimentin,Chr10:17228241-17237593,"GO:0070307 lens fiber cell development
GO:0060020 Bergmann glial cell differentiation
GO:0071225 cellular response to muramyl dipeptide",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
ZEB1,DMFS- and RFS analyses,EMT/CSC,Zinc finger E-box binding homeobox 1,Chr10:31319216-31529804,"GO:0033081 regulation of T cell differentiation in thymus
GO:0045602 negative regulation of endothelial cell differentiation
GO:0048752 semicircular canal morphogenesis",(M5921)HALLMARK COMPLEMENT,,,,,,
ZEB2,DMFS- and RFS analyses,EMT/CSC,Zinc finger E-box binding homeobox 2,Chr2:144384081-144520119,"GO:1902748 positive regulation of lens fiber cell differentiation
GO:0021540 corpus callosum morphogenesis
GO:0021957 corticospinal tract morphogenesis",NA,,,,,Soundararajan et al.2015,
ACTA1,Immunohistochemistry,EMT,"Actin alpha 1, skeletal muscle",Chr1:229431246-229434096,"GO:0043503 skeletal muscle fiber adaptation
GO:0030240 skeletal muscle thin filament assembly
GO:0090131 mesenchyme migration","(M5915)HALLMARK APICAL JUNCTION
 (M5909)HALLMARK MYOGENESIS",,,,,,
CDH1,Immunohistochemistry,EMT,Cadherin 1,Chr16:68737292-68835536,"GO:0035635 entry of bacterium into host cell
GO:0099576 regulation of protein catabolic process at postsynapse, modulating synaptic transmission
GO:0071681 cellular response to indole-3-methanol","(M5896)HALLMARK TGF BETA SIGNALING
 (M5915)HALLMARK APICAL JUNCTION
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
CDH2,Immunohistochemistry,EMT,Cadherin 2,Chr18:27950966-28177130,"GO:1902897 regulation of postsynaptic density protein 95 clustering
GO:2000809 positive regulation of synaptic vesicle clustering
GO:0097118 neuroligin clustering involved in postsynaptic membrane assembly",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
MCAM,Immunohistochemistry,EMT,Melanoma cell adhesion molecule,Chr11:119308530-119317130,"GO:0061042 vascular wound healing
GO:0060055 angiogenesis involved in wound healing
GO:0003094 glomerular filtration",NA,,,,,,
SPARC,Immunohistochemistry,EMT,Secreted protein acidic and cysteine rich,Chr5:151661096-151686915,"GO:0033591 response to L-ascorbic acid
GO:0016525 negative regulation of angiogenesis
GO:0010595 positive regulation of endothelial cell migration","(M5946)HALLMARK COAGULATION
 (M5909)HALLMARK MYOGENESIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
VIM,Immunohistochemistry,EMT,Vimentin,Chr10:17228241-17237593,"GO:0070307 lens fiber cell development
GO:0060020 Bergmann glial cell differentiation
GO:0071225 cellular response to muramyl dipeptide",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
ZEB1,Immunohistochemistry,EMT,Zinc finger E-box binding homeobox 1,Chr10:31319216-31529804,"GO:0033081 regulation of T cell differentiation in thymus
GO:0045602 negative regulation of endothelial cell differentiation
GO:0048752 semicircular canal morphogenesis",(M5921)HALLMARK COMPLEMENT,,,,,Tang et al.2015,
ABCA12,Microarray,EMT Down,ATP binding cassette subfamily A member 12,Chr2:214931542-215138626,"GO:0010875 positive regulation of cholesterol efflux
GO:0032376 positive regulation of cholesterol transport
GO:0010874 regulation of cholesterol efflux",NA,,,,,,
ABLIM1,Microarray,EMT Down,Actin binding LIM protein 1,Chr10:114431112-114526913,"GO:0030032 lamellipodium assembly
GO:0097581 lamellipodium organization
GO:0007601 visual perception","(M5909)HALLMARK MYOGENESIS
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
ADIRF,Microarray,EMT Down,Adipogenesis regulatory factor,Chr10:86968482-86970915,"GO:0072719 cellular response to cisplatin
GO:0072718 response to cisplatin
GO:0045600 positive regulation of fat cell differentiation",NA,,,,,,
ADTRP,Microarray,EMT Down,Androgen dependent TFPI regulating protein,Chr6:11713655-11779047,"GO:0003332 negative regulation of extracellular matrix constituent secretion
GO:0042758 long-chain fatty acid catabolic process
GO:2000402 negative regulation of lymphocyte migration",NA,,,,,,
ALDH1A3,Microarray,EMT Down,Aldehyde dehydrogenase 1 family member A3,Chr15:100879831-100916625,"GO:0021768 nucleus accumbens development
GO:0002072 optic cup morphogenesis involved in camera-type eye development
GO:0002138 retinoic acid biosynthetic process","(M5908)HALLMARK ANDROGEN RESPONSE
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
ALOX15B,Microarray,EMT Down,Arachidonate 15-lipoxygenase type B,Chr17:8039059-8049133,"GO:0051122 hepoxilin biosynthetic process
GO:0090197 positive regulation of chemokine secretion
GO:0051121 hepoxilin metabolic process","(M5915)HALLMARK APICAL JUNCTION
 (M5939)HALLMARK P53 PATHWAY",,,,,,
ANK3,Microarray,EMT Down,Ankyrin 3,Chr10:60026298-60389875,"GO:1902260 negative regulation of delayed rectifier potassium channel activity
GO:1900827 positive regulation of membrane depolarization during cardiac muscle cell action potential
GO:1903817 negative regulation of voltage-gated potassium channel activity",NA,,,,,,
ANXA3,Microarray,EMT Down,Annexin A3,Chr4:78551770-78610445,"GO:2000310 regulation of NMDA receptor activity
GO:0021766 hippocampus development
GO:0010595 positive regulation of endothelial cell migration",NA,,,,,,
ANXA8,Microarray,EMT Down,Annexin A8,Chr10:47467994-47484158,"GO:1900138 negative regulation of phospholipase A2 activity
GO:1900004 negative regulation of serine-type endopeptidase activity
GO:1902572 negative regulation of serine-type peptidase activity",NA,,,,,,
ANXA8L1,Microarray,EMT Down,Annexin A8 like 1,Chr10:46375776-46391778,"GO:1900138 negative regulation of phospholipase A2 activity
GO:1900004 negative regulation of serine-type endopeptidase activity
GO:1902572 negative regulation of serine-type peptidase activity",NA,,,,,,
ANXA8L1,Microarray,EMT Down,Annexin A8 like 1,Chr10:46375776-46391778,"GO:1900138 negative regulation of phospholipase A2 activity
GO:1900004 negative regulation of serine-type endopeptidase activity
GO:1902572 negative regulation of serine-type peptidase activity",NA,,,,,,
AP1M2,Microarray,EMT Down,Adaptor related protein complex 1 subunit mu 2,Chr19:10572671-10587312,"GO:0050690 regulation of defense response to virus by virus
GO:0019886 antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0002495 antigen processing and presentation of peptide antigen via MHC class II",NA,,,,,,
ARHGAP25,Microarray,EMT Down,Rho GTPase activating protein 25,Chr2:68734811-68826825,"GO:0051058 negative regulation of small GTPase mediated signal transduction
GO:0006911 phagocytosis, engulfment
GO:0099024 plasma membrane invagination",NA,,,,,,
ARHGAP8,Microarray,EMT Down,Rho GTPase activating protein 8,Chr22:44752558-44862784,"GO:0070374 positive regulation of ERK1 and ERK2 cascade
GO:0070372 regulation of ERK1 and ERK2 cascade
GO:0070371 ERK1 and ERK2 cascade",NA,,,,,,
ARTN,Microarray,EMT Down,Artemin,Chr1:43933320-43937240,"GO:0061146 Peyer's patch morphogenesis
GO:0097021 lymphocyte migration into lymphoid organs
GO:0050930 induction of positive chemotaxis",(M5937)HALLMARK GLYCOLYSIS,,,,,,
BDKRB2,Microarray,EMT Down,Bradykinin receptor B2,Chr14:96204798-96244329,"GO:1902239 negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
GO:1902238 regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator
GO:1990127 intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator",(M5909)HALLMARK MYOGENESIS,,,,,,
BGN,Microarray,EMT up,Biglycan,ChrX:153494980-153509546,"GO:0030208 dermatan sulfate biosynthetic process
GO:0030207 chondroitin sulfate catabolic process
GO:0019800 peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan","(M5902)HALLMARK APOPTOSIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION
 (M5891)HALLMARK HYPOXIA",,,,,,
BIK,Microarray,EMT Down,BCL2 interacting killer,Chr22:43110750-43129712,"GO:0032464 positive regulation of protein homooligomerization
GO:0090200 positive regulation of release of cytochrome c from mitochondria
GO:0032462 regulation of protein homooligomerization","(M5902)HALLMARK APOPTOSIS
 (M5937)HALLMARK GLYCOLYSIS",,,,,,
BIN1,Microarray,EMT up,Bridging integrator 1,Chr2:127048032-127107154,"GO:1903946 negative regulation of ventricular cardiac muscle cell action potential
GO:1904878 negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel
GO:0106135 negative regulation of cardiac muscle cell contraction","(M5893)HALLMARK MITOTIC SPINDLE
 (M5909)HALLMARK MYOGENESIS",,,,,,
C1orf116,Microarray,EMT Down,Chromosome 1 open reading frame 116,Chr1:207018522-207032756,GO:0008150 biological_process,NA,,,,,,
CA2,Microarray,EMT Down,Carbonic anhydrase 2,Chr8:85463902-85481492,"GO:0032849 positive regulation of cellular pH reduction
GO:2001150 positive regulation of dipeptide transmembrane transport
GO:0032847 regulation of cellular pH reduction","(M5935)HALLMARK FATTY ACID METABOLISM
 (M5941)HALLMARK UV RESPONSE UP
 (M5947)HALLMARK IL2 STAT5 SIGNALING",,,,,,
CA9,Microarray,EMT Down,Carbonic anhydrase 9,Chr9:35673928-35681157,"GO:0061418 regulation of transcription from RNA polymerase II promoter in response to hypoxia
GO:0015701 bicarbonate transport
GO:0033574 response to testosterone",NA,,,,,,
CAMK2B,Microarray,EMT Down,Calcium/calmodulin dependent protein kinase II beta,Chr7:44217155-44325594,"GO:0061003 positive regulation of dendritic spine morphogenesis
GO:0061001 regulation of dendritic spine morphogenesis
GO:0048169 regulation of long-term neuronal synaptic plasticity",(M5909)HALLMARK MYOGENESIS,,,,,,
CCDC92,Microarray,EMT up,Coiled-coil domain containing 92,Chr12:123935626-123972831,NA,NA,,,,,,
CCN2,Microarray,EMT up,Cellular communication network factor 2,Chr6:131948177-131951372,"GO:0060452 positive regulation of cardiac muscle contraction
GO:0051496 positive regulation of stress fiber assembly
GO:0070318 positive regulation of G0 to G1 transition","(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION
 (M5891)HALLMARK HYPOXIA",,,,,,
CCND2,Microarray,EMT Down,Cyclin D2,Chr12:4273762-4305352,"GO:0045737 positive regulation of cyclin-dependent protein serine/threonine kinase activity
GO:1900087 positive regulation of G1/S transition of mitotic cell cycle
GO:1904031 positive regulation of cyclin-dependent protein kinase activity","(M5944)HALLMARK ANGIOGENESIS
 (M5895)HALLMARK WNT BETA CATENIN SIGNALING
 (M5902)HALLMARK APOPTOSIS",,,,,,
CDH1,Microarray,EMT Down,Cadherin 1,Chr16:68737292-68835536,"GO:0035635 entry of bacterium into host cell
GO:0099576 regulation of protein catabolic process at postsynapse, modulating synaptic transmission
GO:0071681 cellular response to indole-3-methanol","(M5896)HALLMARK TGF BETA SIGNALING
 (M5915)HALLMARK APICAL JUNCTION
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
CDH11,Microarray,EMT up,Cadherin 11,Chr16:64943753-65122063,"GO:0021957 corticospinal tract morphogenesis
GO:0021952 central nervous system projection neuron axonogenesis
GO:0021955 central nervous system neuron axonogenesis","(M5915)HALLMARK APICAL JUNCTION
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
CDH2,Microarray,EMT up,Cadherin 2,Chr18:27950966-28177130,"GO:1902897 regulation of postsynaptic density protein 95 clustering
GO:2000809 positive regulation of synaptic vesicle clustering
GO:0097118 neuroligin clustering involved in postsynaptic membrane assembly",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
CDH3,Microarray,EMT Down,Cadherin 3,Chr16:68645310-68700292,"GO:1902910 positive regulation of melanosome transport
GO:0051796 negative regulation of timing of catagen
GO:1902908 regulation of melanosome transport",(M5915)HALLMARK APICAL JUNCTION,,,,,,
CDKN2C,Microarray,EMT up,Cyclin dependent kinase inhibitor 2C,Chr1:50968695-50974634,"GO:0045736 negative regulation of cyclin-dependent protein serine/threonine kinase activity
GO:1904030 negative regulation of cyclin-dependent protein kinase activity
GO:2000134 negative regulation of G1/S transition of mitotic cell cycle","(M5901)HALLMARK G2M CHECKPOINT
 (M5925)HALLMARK E2F TARGETS
 (M5905)HALLMARK ADIPOGENESIS",,,,,,
CDS1,Microarray,EMT Down,CDP-diacylglycerol synthase 1,Chr4:84583127-84651334,"GO:0006657 CDP-choline pathway
GO:0016024 CDP-diacylglycerol biosynthetic process
GO:0046341 CDP-diacylglycerol metabolic process",NA,,,,,,
CELSR2,Microarray,EMT Down,Cadherin EGF LAG seven-pass G-type receptor 2,Chr1:109249539-109275751,"GO:0021999 neural plate anterior/posterior regionalization
GO:0060071 Wnt signaling pathway, planar cell polarity pathway
GO:0060897 neural plate regionalization","(M5956)HALLMARK KRAS SIGNALING DN
 (M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
CHN1,Microarray,EMT up,Chimerin 1,Chr2:174799314-175005253,"GO:0008045 motor neuron axon guidance
GO:0050770 regulation of axonogenesis
GO:0048013 ephrin receptor signaling pathway",NA,,,,,,
CKMT1A,Microarray,EMT Down,"Creatine kinase, mitochondrial 1A",Chr15:43693691-43699222,"GO:0046314 phosphocreatine biosynthetic process
GO:0006600 creatine metabolic process
GO:0006603 phosphocreatine metabolic process",NA,,,,,,
CKMT1B,Microarray,EMT Down,"Creatine kinase, mitochondrial 1B",Chr15:43592857-43599406,"GO:0046314 phosphocreatine biosynthetic process
GO:0006600 creatine metabolic process
GO:0006603 phosphocreatine metabolic process",NA,,,,,,
CLDN1,Microarray,EMT Down,Claudin 1,Chr3:190305712-190322446,"GO:1903348 positive regulation of bicellular tight junction assembly
GO:1903545 cellular response to butyrate
GO:1903544 response to butyrate",NA,,,,,,
COL17A1,Microarray,EMT Down,Collagen type XVII alpha 1 chain,Chr10:104031286-104085880,"GO:0031581 hemidesmosome assembly
GO:0007044 cell-substrate junction assembly
GO:0007160 cell-matrix adhesion",(M5915)HALLMARK APICAL JUNCTION,,,,,,
COL1A2,Microarray,EMT up,Collagen type I alpha 2 chain,Chr7:94394561-94431232,"GO:0070208 protein heterotrimerization
GO:0043589 skin morphogenesis
GO:0085029 extracellular matrix assembly","(M5942)HALLMARK UV RESPONSE DN
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
COL3A1,Microarray,EMT up,Collagen type III alpha 1 chain,Chr2:188974373-189012746,"GO:0060414 aorta smooth muscle tissue morphogenesis
GO:2001223 negative regulation of neuron migration
GO:0035909 aorta morphogenesis","(M5944)HALLMARK ANGIOGENESIS
 (M5942)HALLMARK UV RESPONSE DN
 (M5909)HALLMARK MYOGENESIS",,,,,,
COL5A2,Microarray,EMT up,Collagen type V alpha 2 chain,Chr2:189031898-189179761,"GO:1903225 negative regulation of endodermal cell differentiation
GO:1903224 regulation of endodermal cell differentiation
GO:2000542 negative regulation of gastrulation","(M5944)HALLMARK ANGIOGENESIS
 (M5942)HALLMARK UV RESPONSE DN
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
COPZ2,Microarray,EMT up,Coatomer protein complex subunit zeta 2,Chr17:48026167-48037797,"GO:0006891 intra-Golgi vesicle-mediated transport
GO:0006890 retrograde vesicle-mediated transport, Golgi to ER
GO:0006888 ER to Golgi vesicle-mediated transport",(M5956)HALLMARK KRAS SIGNALING DN,,,,,,
CORO1A,Microarray,EMT Down,Coronin 1A,Chr16:30183410-30189076,"GO:0051126 negative regulation of actin nucleation
GO:0051279 regulation of release of sequestered calcium ion into cytosol
GO:0051125 regulation of actin nucleation",(M5924)HALLMARK MTORC1 SIGNALING,,,,,,
CREB3L1,Microarray,EMT up,CAMP responsive element binding protein 3 like 1,Chr11:46277662-46321394,"GO:1903671 negative regulation of sprouting angiogenesis
GO:1990440 positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress
GO:1902236 negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",NA,,,,,,
CST6,Microarray,EMT Down,Cystatin E/M,Chr11:66012008-66013505,"GO:0010951 negative regulation of endopeptidase activity
GO:0010466 negative regulation of peptidase activity
GO:0045861 negative regulation of proteolysis",NA,,,,,,
CTSV,Microarray,EMT Down,Cathepsin V,Chr9:97029677-97039142,"GO:0060008 Sertoli cell differentiation
GO:0046697 decidualization
GO:0045616 regulation of keratinocyte differentiation","(M5946)HALLMARK COAGULATION
 (M5941)HALLMARK UV RESPONSE UP
 (M5921)HALLMARK COMPLEMENT",,,,,,
CXADR,Microarray,EMT Down,CXADR Ig-like cell adhesion molecule,Chr21:17513043-17570100,"GO:0098904 regulation of AV node cell action potential
GO:0086072 AV node cell-bundle of His cell adhesion involved in cell communication
GO:0086016 AV node cell action potential",NA,,,,,,
CYBRD1,Microarray,EMT up,Cytochrome b reductase 1,Chr2:171522474-171558129,"GO:0006879 cellular iron ion homeostasis
GO:0055072 iron ion homeostasis
GO:0046916 cellular transition metal ion homeostasis",NA,,,,,,
CYP27B1,Microarray,EMT Down,Cytochrome P450 family 27 subfamily B member 1,Chr12:57762334-57767078,"GO:0070564 positive regulation of vitamin D receptor signaling pathway
GO:0010956 negative regulation of calcidiol 1-monooxygenase activity
GO:0070562 regulation of vitamin D receptor signaling pathway",NA,,,,,,
CYP4F11,Microarray,EMT Down,Cytochrome P450 family 4 subfamily F member 11,Chr19:15912370-15934866,"GO:0042361 menaquinone catabolic process
GO:0042377 vitamin K catabolic process
GO:0042376 phylloquinone catabolic process",(M5907)HALLMARK ESTROGEN RESPONSE LATE,,,,,,
DCN,Microarray,EMT up,Decorin,Chr12:91143277-91178646,"GO:0030208 dermatan sulfate biosynthetic process
GO:1900747 negative regulation of vascular endothelial growth factor signaling pathway
GO:0030207 chondroitin sulfate catabolic process","(M5902)HALLMARK APOPTOSIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION
 (M5891)HALLMARK HYPOXIA",,,,,,
DDR2,Microarray,EMT up,Discoidin domain receptor tyrosine kinase 2,Chr1:162631975-162787405,"GO:0090091 positive regulation of extracellular matrix disassembly
GO:0010763 positive regulation of fibroblast migration
GO:0010715 regulation of extracellular matrix disassembly",NA,,,,,,
DEPP1,Microarray,EMT Down,DEPP1 autophagy regulator,Chr10:44976128-44978809,"GO:0010506 regulation of autophagy
GO:0006914 autophagy
GO:0061919 process utilizing autophagic mechanism",NA,,,,,,
DLC1,Microarray,EMT up,DLC1 Rho GTPase activating protein,Chr8:13083361-13133289,"GO:0051497 negative regulation of stress fiber assembly
GO:0051895 negative regulation of focal adhesion assembly
GO:0032232 negative regulation of actin filament bundle assembly","(M5942)HALLMARK UV RESPONSE DN
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
DNAJB4,Microarray,EMT up,DnaJ heat shock protein family (Hsp40) member B4,Chr1:77980184-78017964,"GO:0051085 chaperone cofactor-dependent protein refolding
GO:0032781 positive regulation of ATPase activity
GO:0051084 'de novo' posttranslational protein folding",(M5890)HALLMARK TNFA SIGNALING VIA NFKB,,,,,,
DPT,Microarray,EMT up,Dermatopontin,Chr1:168695468-168729206,"GO:0030199 collagen fibril organization
GO:0030198 extracellular matrix organization
GO:0043062 extracellular structure organization",NA,,,,,,
DSC2,Microarray,EMT Down,Desmocollin 2,Chr18:31058841-31102421,"GO:0086073 bundle of His cell-Purkinje myocyte adhesion involved in cell communication
GO:0098911 regulation of ventricular cardiac muscle cell action potential
GO:0086069 bundle of His cell to Purkinje myocyte communication",(M5937)HALLMARK GLYCOLYSIS,,,,,,
DSG3,Microarray,EMT Down,Desmoglein 3,Chr18:31447741-31478702,"GO:0070268 cornification
GO:0031424 keratinization
GO:0030216 keratinocyte differentiation",NA,,,,,,
DST,Microarray,EMT Down,Dystonin,Chr6:56614581-56642889,"GO:0008090 retrograde axonal transport
GO:0031581 hemidesmosome assembly
GO:0098930 axonal transport","(M5910)HALLMARK PROTEIN SECRETION
 (M5893)HALLMARK MITOTIC SPINDLE
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
E2F5,Microarray,EMT Down,E2F transcription factor 5,Chr8:85177154-85214518,"GO:0000122 negative regulation of transcription by RNA polymerase II
GO:0045944 positive regulation of transcription by RNA polymerase II
GO:0045892 negative regulation of transcription, DNA-templated",(M5941)HALLMARK UV RESPONSE UP,,,,,,
ECM1,Microarray,EMT up,Extracellular matrix protein 1,Chr1:150508109-150513789,"GO:0030502 negative regulation of bone mineralization
GO:2000404 regulation of T cell migration
GO:0070168 negative regulation of biomineral tissue development","(M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
ELMO3,Microarray,EMT Down,Engulfment and cell motility 3,Chr16:67199131-67204004,"GO:0006909 phagocytosis
GO:0006897 endocytosis
GO:0098657 import into cell",NA,,,,,,
ENOX1,Microarray,EMT up,Ecto-NOX disulfide-thiol exchanger 1,Chr13:43213130-43786972,"GO:0007624 ultradian rhythm
GO:0048511 rhythmic process
GO:0055114 oxidation-reduction process",NA,,,,,,
ENPP2,Microarray,EMT up,Ectonucleotide pyrophosphatase/phosphodiesterase 2,Chr8:119557077-119593008,"GO:2000394 positive regulation of lamellipodium morphogenesis
GO:0034638 phosphatidylcholine catabolic process
GO:2000392 regulation of lamellipodium morphogenesis",(M5905)HALLMARK ADIPOGENESIS,,,,,,
EPB41L4B,Microarray,EMT Down,Erythrocyte membrane protein band 4.1 like 4B,Chr9:109239727-109320964,"GO:0051549 positive regulation of keratinocyte migration
GO:0051547 regulation of keratinocyte migration
GO:0051546 keratinocyte migration",NA,,,,,,
EPCAM,Microarray,EMT Down,Epithelial cell adhesion molecule,Chr2:47369148-47387028,"GO:2000048 negative regulation of cell-cell adhesion mediated by cadherin
GO:0001657 ureteric bud development
GO:2000047 regulation of cell-cell adhesion mediated by cadherin",(M5941)HALLMARK UV RESPONSE UP,,,,,,
EPHA1,Microarray,EMT Down,EPH receptor A1,Chr7:143391131-143408856,"GO:0051496 positive regulation of stress fiber assembly
GO:0051492 regulation of stress fiber assembly
GO:0032233 positive regulation of actin filament bundle assembly",NA,,,,,,
ERMP1,Microarray,EMT Down,Endoplasmic reticulum metallopeptidase 1,Chr9:5784572-5833117,"GO:0006508 proteolysis
GO:0019538 protein metabolic process
GO:1901564 organonitrogen compound metabolic process",NA,,,,,,
ERVMER34-1,Microarray,EMT Down,"Endogenous retrovirus group MER34 member 1, envelope",Chr4:52742553-52751425,NA,NA,,,,,,
ESRP1,Microarray,EMT Down,Epithelial splicing regulatory protein 1,Chr8:94641174-94707466,"GO:0042669 regulation of inner ear auditory receptor cell fate specification
GO:0042667 auditory receptor cell fate specification
GO:0045607 regulation of inner ear auditory receptor cell differentiation",NA,,,,,,
ESRP2,Microarray,EMT Down,Epithelial splicing regulatory protein 2,Chr16:68229033-68236127,"GO:0060445 branching involved in salivary gland morphogenesis
GO:0060441 epithelial tube branching involved in lung morphogenesis
GO:0060425 lung morphogenesis",(M5906)HALLMARK ESTROGEN RESPONSE EARLY,,,,,,
EXPH5,Microarray,EMT Down,Exophilin 5,Chr11:108505435-108552229,"GO:0003334 keratinocyte development
GO:0045921 positive regulation of exocytosis
GO:0050714 positive regulation of protein secretion",NA,,,,,,
F11R,Microarray,EMT Down,F11 receptor,Chr1:160995211-161021152,"GO:0090557 establishment of endothelial intestinal barrier
GO:0046718 viral entry into host cell
GO:0061028 establishment of endothelial barrier",NA,,,,,,
FADS2,Microarray,EMT up,Fatty acid desaturase 2,Chr11:61828300-61867354,"GO:0036109 alpha-linolenic acid metabolic process
GO:0043651 linoleic acid metabolic process
GO:0006636 unsaturated fatty acid biosynthetic process","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5948)HALLMARK BILE ACID METABOLISM
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
FAP,Microarray,EMT up,Fibroblast activation protein alpha,Chr2:162170684-162243445,"GO:0051917 regulation of fibrinolysis
GO:0010716 negative regulation of extracellular matrix disassembly
GO:1902362 melanocyte apoptotic process",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
FAT2,Microarray,EMT Down,FAT atypical cadherin 2,Chr5:151504092-151568944,"GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
GO:0010631 epithelial cell migration
GO:0098742 cell-cell adhesion via plasma-membrane adhesion molecules",NA,,,,,,
FBLN1,Microarray,EMT up,Fibulin 1,Chr22:45502883-45563362,"GO:1900025 negative regulation of substrate adhesion-dependent cell spreading
GO:0072378 blood coagulation, fibrin clot formation
GO:0070373 negative regulation of ERK1 and ERK2 cascade","(M5934)HALLMARK XENOBIOTIC METABOLISM
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
FBLN5,Microarray,EMT up,Fibulin 5,Chr14:91869411-91947702,"GO:2000121 regulation of removal of superoxide radicals
GO:0019430 removal of superoxide radicals
GO:0048251 elastic fiber assembly","(M5942)HALLMARK UV RESPONSE DN
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
FBN1,Microarray,EMT up,Fibrillin 1,Chr15:48408306-48645788,"GO:2001205 negative regulation of osteoclast development
GO:0035582 sequestering of BMP in extracellular matrix
GO:0035583 sequestering of TGFbeta in extracellular matrix","(M5946)HALLMARK COAGULATION
 (M5915)HALLMARK APICAL JUNCTION
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
FERMT2,Microarray,EMT up,Fermitin family member 2,Chr14:52859306-52951050,"GO:0048041 focal adhesion assembly
GO:0033622 integrin activation
GO:0007045 cell-substrate adherens junction assembly",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
FGFBP1,Microarray,EMT Down,Fibroblast growth factor binding protein 1,Chr4:15935577-15938740,"GO:1903589 positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:0090050 positive regulation of cell migration involved in sprouting angiogenesis
GO:1903587 regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis",NA,,,,,,
FGFR2,Microarray,EMT Down,Fibroblast growth factor receptor 2,Chr10:121478330-121598458,"GO:0035602 fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow
GO:0060595 fibroblast growth factor receptor signaling pathway involved in mammary gland specification
GO:0060615 mammary gland bud formation",NA,,,,,,
FGFR3,Microarray,EMT Down,Fibroblast growth factor receptor 3,Chr4:1793312-1808872,"GO:1902178 fibroblast growth factor receptor apoptotic signaling pathway
GO:0043552 positive regulation of phosphatidylinositol 3-kinase activity
GO:0001958 endochondral ossification","(M5956)HALLMARK KRAS SIGNALING DN
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
FILIP1L,Microarray,EMT up,Filamin A interacting protein 1 like,Chr3:99833144-100114513,GO:0008150 biological_process,NA,,,,,,
FLJ20366,Microarray,EMT Down,NA,NA,NA,NA,,,,,,
FST,Microarray,EMT Down,Follistatin,Chr5:53480629-53487115,"GO:0051798 positive regulation of hair follicle development
GO:0032926 negative regulation of activin receptor signaling pathway
GO:0051797 regulation of hair follicle development",(M5909)HALLMARK MYOGENESIS,,,,,,
FSTL1,Microarray,EMT up,Follistatin like 1,Chr3:120392293-120450992,"GO:0030510 regulation of BMP signaling pathway
GO:0030509 BMP signaling pathway
GO:0071773 cellular response to BMP stimulus","(M5944)HALLMARK ANGIOGENESIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
